p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.798574038431607e-18,1.539175190932061,0.619,0.233,1.0652560366002705e-13,8,IKZF1
6.385218274755622e-18,1.2033090876885155,0.968,0.873,1.1730284492553552e-13,8,JUND
6.978226169237794e-18,1.2745514096081547,1,0.865,1.281969929550675e-13,8,TMSB10
1.802906190130522e-17,1.1957107986956932,0.619,0.238,3.312118961888782e-13,8,MSN
3.058494500659208e-17,1.603718170584656,0.857,0.71,5.618760247161031e-13,8,SRSF7
3.227148493344563e-17,1.5596249298491176,0.714,0.302,5.928594497123297e-13,8,ZFP36
1.1472357251312052e-16,1.2802564271716697,0.524,0.183,2.107586750638537e-12,8,SPOCK2
2.1159976218539122e-16,1.0361230973373048,0.349,0.08,3.887299231107822e-12,8,GPR65
3.534402894404852e-16,1.4390815054708739,0.81,0.523,6.4930515573111536e-12,8,SH3BGRL3
9.953709488443786e-16,1.1016509643812329,0.937,0.425,1.8285959701220078e-11,8,SRGN
2.219450499390351e-15,1.3623057874819395,0.508,0.173,4.077352512430014e-11,8,PRDM1
2.6654437451694488e-15,1.482528026534077,0.841,0.526,4.8966867042507947e-11,8,KLF6
2.703643359389301e-15,1.4914734008280037,0.54,0.202,4.966863215534085e-11,8,IFITM2
4.22940613091702e-15,1.2153688771341726,0.921,0.633,7.769842003107657e-11,8,DUSP1
1.566295964474308e-14,1.3894261307405638,0.54,0.221,2.877442316335751e-10,8,MYH9
6.162080814306722e-14,1.184593949766014,0.73,0.452,1.132035866396288e-9,8,JAK1
8.402779673570839e-14,1.1808277244255672,0.524,0.215,1.5436746538316989e-9,8,WIPF1
8.676835555236566e-14,1.2524079315231016,0.508,0.205,1.5940214598525095e-9,8,AKNA
1.6605293375020238e-13,1.33828153204427,0.413,0.131,3.050558445924968e-9,8,RORA
4.998949160213254e-13,1.1793107811054213,0.746,0.467,9.18356950222777e-9,8,PIK3IP1
6.459729147449949e-13,1.0666545692908496,0.762,0.384,1.1867168416780302e-8,8,FKBP5
2.1068160586750953e-12,1.0084511695805454,0.317,0.084,3.870431781392018e-8,8,ABRACL
2.577451996874551e-12,1.1994349396481658,0.333,0.095,4.7350370634582376e-8,8,LSP1
3.655153460269656e-12,1.015494994628152,0.333,0.096,6.714882421861385e-8,8,BIN2
4.732770670333825e-12,1.0742277502573436,0.857,0.744,8.694572998470271e-8,8,PFN1
8.797190049051358e-12,1.2841681659745343,0.667,0.4,1.6161317839112248e-7,8,ELF1
2.3456292342332685e-11,1.0227569219042194,0.571,0.298,4.309155466209937e-7,8,PIP4K2A
2.7354663406870254e-11,1.3131090294547538,0.476,0.203,5.025325214476135e-7,8,GIMAP4
9.854541661321784e-11,1.390718291230447,0.46,0.2,1.810377848601425e-6,8,ZC3HAV1
1.133942989010837e-10,1.4132478587885733,0.571,0.331,2.0831666651118087e-6,8,CNOT6L
1.619544434227602e-10,1.1578547616349706,0.397,0.151,2.975265080119528e-6,8,LIMD2
6.877991642826582e-10,1.3768409042032863,0.556,0.291,1.2635558447036713e-5,8,AL499604.1
7.273754723620955e-10,1.1674195912924754,0.651,0.412,1.3362614802764057e-5,8,ARL4C
9.096657270402984e-10,1.4344490893068742,0.794,0.53,1.6711469071457322e-5,8,HSPA1B
1.6254041992254358e-9,1.3423159124617534,0.73,0.395,2.986030054397048e-5,8,CCL4
1.8088556319535178e-9,1.2256924458752505,0.476,0.209,3.3230486814618075e-5,8,PMAIP1
3.5641959621437407e-9,1.0776519529487354,0.492,0.241,6.547784402054266e-5,8,GLIPR1
3.758253196556634e-9,1.0846634091774014,0.698,0.539,6.904286947394192e-5,8,MCL1
5.171053268989997e-9,1.1774938422278978,0.587,0.383,9.499741960461524e-5,8,PDCD4
1.0814026489339669e-8,1.5480843367659924,0.714,0.559,1.9866448063565905e-4,8,ID2
2.4397379114631177e-8,1.002184532613583,0.508,0.266,4.4820425171488934e-4,8,FXYD5
2.6539937251046382e-8,1.1552255707169454,0.603,0.443,4.875651872389731e-4,8,LEPROTL1
3.4910212465154464e-8,1.2082471682365548,0.397,0.18,6.413355131973526e-4,8,IRF1
1.1273867410216158e-7,1.0047986964491802,0.651,0.522,0.0020711221819308106,8,EVL
1.213433174850638e-7,1.0814555040973355,0.333,0.138,0.0022291980855181073,8,ARHGEF1
1.8759160673872965e-7,1.182360051513576,0.587,0.429,0.0034462454073972025,8,LINC-PINT
2.2264746399599987e-7,1.0489219061549153,0.508,0.292,0.004090256561070513,8,RNF213
4.709481956950466e-7,1.034398009092659,0.444,0.24,0.0086517893031137,8,GPSM3
7.262877692921281e-7,1.0324780415825556,0.587,0.438,0.013342632609665686,8,RSRP1
7.994374439579902e-7,1.0545687779847155,0.429,0.231,0.014686465282952239,8,NABP1
1.054360065057656e-6,1.0314184563125215,0.857,0.825,0.019369648755174197,8,DNAJB1
1.392821933092831e-6,1.0178508145434075,0.302,0.127,0.0255875317328484,8,ODF2L
1.4435671584705464e-6,1.0878608182983536,0.571,0.454,0.02651977226826241,8,AAK1
1.601684639448101e-6,1.0132642013954267,0.556,0.413,0.029424548511301066,8,YPEL5
0,5.334952435055432,0.667,0.007,0,9,CLDN5
0,3.1812775036513443,0.467,0.002,0,9,BGN
0,2.814254914333616,0.55,0.003,0,9,COBLL1
0,2.8003458348255,0.533,0.002,0,9,ITIH5
0,2.6419379306805983,0.65,0.002,0,9,GGT5
0,2.5692669604580125,0.467,0.001,0,9,PTPRB
0,2.3430275545551735,0.533,0.001,0,9,ARHGAP29
0,2.2044430606874985,0.5,0.002,0,9,LEF1
0,2.1105458704278086,0.45,0,0,9,ADGRF5
2.4793948912160287e-302,2.175462567668075,0.433,0.001,4.554896354652966e-298,9,CA4
3.3029716228079115e-296,2.2554774196923906,0.45,0.002,6.0678891682604145e-292,9,ABCB1
2.7714134889675232e-292,2.5995149886093656,0.533,0.004,5.091363720582237e-288,9,GNG11
3.522743888638421e-287,3.650467489897887,0.567,0.005,6.471632797817643e-283,9,CAVIN2
3.021889920862447e-255,1.4601909460812272,0.317,0,5.5515139736164016e-251,9,EDN3
7.751325435045333e-249,3.8029554321538663,0.4,0.002,1.4239959956721781e-244,9,HIGD1B
1.8475811825638187e-248,5.777619469662691,0.933,0.033,3.3941913904879915e-244,9,IGFBP7
2.6145778357812613e-246,3.8760763995115273,0.633,0.011,4.8032409421137555e-242,9,IFI27
1.8293490452101706e-244,2.2146222949646983,0.433,0.003,3.3606971309556047e-240,9,ESAM
2.0202757571321045e-244,1.833514339493125,0.383,0.002,3.7114485934273894e-240,9,TBX3
5.166540254210932e-244,1.8704896322169566,0.333,0.001,9.491451101010904e-240,9,BTNL9
2.2624989414541465e-242,2.092241997517066,0.317,0,4.156436805345413e-238,9,ADGRL4
3.138683995381648e-233,2.2711843239027756,0.333,0.001,5.766076367915626e-229,9,COL4A1
3.326983166740179e-233,2.0253802017233262,0.333,0.001,6.112000775618383e-229,9,ATP10A
2.027367391240195e-232,2.1489893058562903,0.533,0.007,3.7244766344473623e-228,9,TMEM204
1.8101573008979543e-231,1.9147882698291554,0.367,0.002,3.325439977479632e-227,9,SRARP
1.284048192136345e-230,1.843816374612313,0.317,0.001,2.3589249337736796e-226,9,ADGRL2
7.60981599436478e-229,3.3235236260391625,0.533,0.008,1.397999296324754e-224,9,SLC38A5
1.7656059453713833e-228,1.821695602222039,0.283,0,3.243594682241768e-224,9,SLC52A3
1.951328552445703e-224,2.360135549469422,0.483,0.006,3.584785683698001e-220,9,ITGA1
4.447491086428949e-214,2.514968186717205,0.467,0.006,8.170485874878622e-210,9,CAV1
9.979128714040362e-214,2.614642758171556,0.583,0.011,1.833265736056355e-209,9,LHFPL6
3.789882483292402e-204,1.5319961417468535,0.283,0.001,6.962393110056471e-200,9,CYYR1
1.5761633775641342e-203,1.8754605980576968,0.35,0.002,2.895569740923071e-199,9,KDR
2.9648774284563092e-202,1.7040695803569725,0.367,0.003,5.446776323817086e-198,9,CAV2
7.38416291167781e-202,2.1394982003660585,0.383,0.003,1.3565445685043306e-197,9,MYO1B
2.881456746639504e-197,2.4038951213200312,0.483,0.008,5.293524189251433e-193,9,NOSTRIN
1.784664838517521e-196,1.8719902734294838,0.35,0.002,3.2786077748405376e-192,9,PALMD
6.420182667937525e-191,1.0552144018110066,0.267,0.001,1.1794517579268026e-186,9,CDH5
3.0299511125073424e-187,4.133657506293815,0.7,0.023,5.566323188787239e-183,9,EPAS1
5.5221818030286644e-186,2.2007974570464226,0.383,0.004,1.014480019034396e-181,9,TIE1
2.590560545376323e-185,3.203925744550309,0.533,0.011,4.759118777910843e-181,9,ABCG2
9.635038746769907e-179,3.895791990808098,0.4,0.005,1.7700529681690995e-174,9,DCN
9.396231581987575e-178,1.0046928159935267,0.25,0.001,1.7261817039269375e-173,9,PCAT19
4.704751422062378e-176,1.0599770887193058,0.283,0.001,8.643098837470795e-172,9,TGM2
1.4431986749087355e-171,1.444838636662719,0.267,0.001,2.651300285674838e-167,9,ECSCR
6.3156536920131795e-170,2.8092890623076627,0.367,0.004,1.1602487397597413e-165,9,IGFBP3
7.700271390960787e-165,3.9908427639593853,0.567,0.016,1.4146168572334061e-160,9,ITM2A
7.37387441476556e-156,1.1198528776920058,0.267,0.002,1.354654468736581e-151,9,RASIP1
3.944519461848808e-144,1.877454557122367,0.3,0.003,7.246476703362445e-140,9,VWF
2.6930203600989457e-143,1.0339039788153095,0.25,0.002,4.947347703537773e-139,9,SYDE1
5.924390042361279e-138,2.6670032252739584,0.383,0.008,1.0883696946821905e-133,9,FLT1
8.541967963671815e-137,2.64100050273276,0.5,0.016,1.569244934606149e-132,9,MT1M
1.0837819195664743e-136,1.759466133403345,0.367,0.007,1.99101576443557e-132,9,ECM1
8.052765049211132e-133,1.721073687061788,0.283,0.003,1.479373467190577e-128,9,PTH1R
2.5364284728428807e-131,1.330372884467862,0.267,0.003,4.659672747459656e-127,9,S1PR1
1.701275711203269e-128,1.6571011565947364,0.367,0.008,3.1254136090515254e-124,9,ROBO4
2.280172148476683e-126,1.0469551039384921,0.267,0.003,4.188904253966514e-122,9,DIPK2B
1.3527513989769074e-124,4.162119677695694,0.6,0.028,2.4851395950604767e-120,9,CCN2
2.172815604640141e-122,1.7923605737643196,0.383,0.009,3.991679547284403e-118,9,COX7A1
2.8601875387538912e-120,2.1601192264772067,0.283,0.004,5.254450527444774e-116,9,MYL9
1.1122340479288101e-109,2.3057871102045997,0.267,0.004,2.043285169450017e-105,9,MGP
1.1518864728395835e-106,2.9328114321429783,0.633,0.039,2.116130639253599e-102,9,CA2
2.60185306960989e-103,1.6071208923118512,0.25,0.004,4.779864274180329e-99,9,HSPG2
4.3172263798356015e-101,3.657353586563551,0.867,0.089,7.931176582395984e-97,9,VIM
8.61635268359549e-101,3.8889002925648555,0.533,0.028,1.5829101515033275e-96,9,FN1
6.604730699360543e-91,1.5794079643473617,0.35,0.012,1.2133550767795254e-86,9,FZD4
3.140426433952782e-90,2.720007526231226,0.467,0.024,5.769277401814656e-86,9,SLC2A1
8.042920765326004e-87,1.3851032647957067,0.267,0.006,1.4775649737980402e-82,9,FSTL1
2.106426429046769e-86,2.7338334978744814,0.467,0.025,3.8697159928018194e-82,9,ADIRF
5.0737219210933395e-85,4.619720325981352,0.45,0.023,9.320934541240573e-81,9,RGS5
1.8595321164907308e-82,1.7147442779381374,0.383,0.017,3.4161464512051217e-78,9,S100A16
2.041238747059393e-82,4.288122573085741,0.633,0.054,3.7499597022228107e-78,9,MT1E
1.5973155685725606e-79,3.4684974683530743,0.4,0.019,2.934428431024651e-75,9,EDN1
6.2933868467720715e-77,1.938225693362985,0.417,0.022,1.1561580976204973e-72,9,DLC1
1.716353717771624e-74,1.825106359223682,0.283,0.009,3.153113414918251e-70,9,RBP1
1.5451050745353964e-73,2.0488715868314475,0.45,0.028,2.8385125324289767e-69,9,HEG1
3.1077157793043875e-72,3.080728123565103,0.533,0.043,5.70918465816009e-68,9,APOLD1
4.3064421952694405e-67,1.2186713208875963,0.267,0.009,7.911364956929489e-63,9,JAG2
4.808206002993086e-67,3.8664119214450747,0.717,0.093,8.833155248098598e-63,9,TIMP3
4.9238517798733256e-67,1.1375494051192783,0.317,0.014,9.045608104805287e-63,9,LAMB2
1.3094850030675598e-66,2.713556718592031,0.433,0.029,2.405654899135414e-62,9,DOCK9
2.109815450165678e-65,2.30257882618663,0.417,0.027,3.875941963499367e-61,9,CSRP2
1.4863738176624553e-58,1.1993921467933875,0.25,0.01,2.7306173404276966e-54,9,CAVIN1
1.5310882118838008e-57,2.063160374370116,0.267,0.011,2.8127621540517307e-53,9,COL4A2
2.080020518989708e-55,1.891152495039682,0.367,0.025,3.821205695435993e-51,9,EGFL7
1.4631739683174452e-53,1.4260000318600847,0.283,0.014,2.6879968971959784e-49,9,PLEKHG1
5.343919062111196e-53,3.302379256427187,0.533,0.061,9.817313709004477e-49,9,MFSD2A
1.1361975081216798e-51,3.28312779401216,0.733,0.133,2.087308442170338e-47,9,IFITM3
2.2140462198598913e-49,3.2520742418990105,0.45,0.045,4.067424310504606e-45,9,TIMP1
4.2716935479133513e-47,2.226741570888408,0.433,0.043,7.847528216871618e-43,9,SORBS2
1.7992504291767534e-45,1.627947927201643,0.35,0.028,3.3054029634406137e-41,9,MT1F
6.962202134853491e-45,1.3952945578191718,0.35,0.028,1.2790261541939348e-40,9,AHNAK
1.7326022322434603e-43,1.419809962557004,0.283,0.018,3.1829635608544605e-39,9,VWA1
3.4748013531181975e-42,3.6420601294556207,0.85,0.262,6.38355756581344e-38,9,SPARC
4.48894641942679e-39,1.6264705161840367,0.267,0.019,8.246643467128957e-35,9,SOX18
6.098904971779495e-38,1.304128155712939,0.3,0.025,1.120429832365611e-33,9,MAOA
2.7782581381411495e-36,1.5138789963173152,0.317,0.029,5.103938025579105e-32,9,WWTR1
3.448925873001206e-35,1.5180645177448502,0.3,0.027,6.336021721290516e-31,9,ECE1
1.0798936837458145e-34,1.4985492444448425,0.367,0.042,1.9838726864094358e-30,9,HLF
2.5520577951045614e-32,3.965489954655351,0.417,0.059,4.6883853753865895e-28,9,NDUFA4L2
4.824398474194259e-32,1.3445088953923834,0.3,0.03,8.862902436942273e-28,9,SMTN
1.8871309377937255e-31,2.3680879815983924,0.433,0.065,3.4668482458208535e-27,9,HOPX
4.2442013199098e-31,2.460332457925122,0.45,0.072,7.797022244806294e-27,9,ABLIM1
1.667922809605407e-30,3.261904125586704,0.833,0.358,3.064140993526093e-26,9,SPARCL1
4.512042840781173e-30,1.2783985366352895,0.3,0.032,8.289073902799093e-26,9,MAP4K2
1.6265159177475715e-27,1.0893420216397707,0.25,0.024,2.9880723924940636e-23,9,FGD6
1.898886994964997e-27,1.1011884310118902,0.25,0.024,3.4884452984501963e-23,9,DGKE
4.742603516565549e-27,1.796911618845392,0.317,0.04,8.71263692028257e-23,9,JCAD
5.965058365248685e-27,1.5662015238996165,0.35,0.048,1.095840872279836e-22,9,UACA
1.3807114051492456e-26,2.494794959874504,0.6,0.163,2.536504922399679e-22,9,TPM1
3.4743332982978705e-25,2.3593616354102274,0.283,0.034,6.382697702303018e-21,9,TPM2
1.7016510138747555e-23,3.9176858640453154,0.883,0.664,3.126103077589313e-19,9,MT2A
8.376193188229328e-23,2.154756133894645,0.367,0.064,1.5387904506096098e-18,9,PODXL
8.77467774585327e-23,1.0547161629861947,0.25,0.029,1.6119960486907041e-18,9,STARD8
1.0123533449831561e-22,1.6518657157049603,0.467,0.104,1.859794330068556e-18,9,RHOC
3.1735925159140964e-22,2.1174249709019493,0.567,0.169,5.830206810985787e-18,9,TAGLN2
1.2480046363581224e-21,2.821808979255298,0.283,0.04,2.2927093174535066e-17,9,ATP1A2
3.104924158757179e-20,2.61694713961831,0.5,0.142,5.704056172052814e-16,9,SLC7A5
5.618512028980153e-20,1.8813014516778719,0.35,0.065,1.032176844843944e-15,9,XAF1
1.3324234922861308e-19,1.189266093550665,0.267,0.038,2.447795197678851e-15,9,TCN2
1.477100725844335e-18,1.3528796935125171,0.283,0.046,2.7135817434486276e-14,9,PAM
4.342409732580651e-18,1.2159506399673492,0.3,0.051,7.977440919723914e-14,9,S100A10
4.6627953196126916e-18,1.7552212049825937,0.433,0.113,8.566021281660476e-14,9,TBC1D4
1.1442068159149117e-17,1.0754107972074005,0.3,0.053,2.1020223415172841e-13,9,PPARD
1.2479403378418365e-17,2.181381464990057,0.4,0.098,2.292591194649238e-13,9,NET1
3.7758120845424064e-17,1.7300496096700329,0.3,0.055,6.936544380512855e-13,9,SLCO1A2
4.593253504488328e-17,1.6948380090138813,0.4,0.099,8.438266013095507e-13,9,PPFIBP1
9.041682303273515e-17,1.0138493531870894,0.267,0.044,1.6610474559343775e-12,9,IMPDH1
9.239289607986242e-17,1.525431952535705,0.383,0.09,1.6973498938831524e-12,9,ENG
1.2197012885152055e-16,1.3650626246817081,0.35,0.076,2.240713237131284e-12,9,CYSTM1
3.5105669030391077e-16,1.6180366854823256,0.3,0.059,6.449262457573145e-12,9,VCL
4.49325637457464e-16,2.3628380465707313,0.7,0.442,8.25456128573107e-12,9,ITGB1
5.100386883639913e-16,1.4907096830699462,0.383,0.096,9.369920743934884e-12,9,UTRN
1.2085513479566361e-15,1.7540169177094915,0.933,0.867,2.220229681331136e-11,9,TMSB10
1.362389266082864e-15,1.4906091915797832,0.317,0.067,2.5028453207208296e-11,9,EVA1B
1.503603790619025e-15,2.7523448877198033,0.75,0.523,2.7622705237462107e-11,9,RGCC
1.5832438644091635e-15,1.3967639318744605,0.267,0.048,2.908577303306074e-11,9,IFI44L
1.0784418609585325e-14,1.5913947910204491,0.383,0.105,1.98120554276692e-10,9,NEDD9
1.3802726725628065e-14,1.1477799194126432,0.267,0.05,2.535698926765132e-10,9,RRAS
1.7505330223719628e-14,2.1385351310941494,0.633,0.303,3.215904215399533e-10,9,MYL12A
1.9247530704005775e-14,1.0976173243899163,0.283,0.056,3.535963865632901e-10,9,FOSL2
2.333704511837328e-14,2.026397080507916,0.4,0.113,4.287248558696355e-10,9,GRASP
2.950309083742609e-14,1.3596849404569016,0.333,0.082,5.420012817743547e-10,9,PECAM1
4.014888850654934e-14,1.482246046955363,0.383,0.106,7.375752307538179e-10,9,RASSF8
5.3252500358663024e-14,1.1239390582251507,0.25,0.046,9.783016840889985e-10,9,CD93
1.4106798143288347e-13,1.8952554692701442,0.383,0.112,2.591559886903502e-9,9,LMO2
2.1641902236837784e-12,1.4655491823756102,0.317,0.083,3.975833859929469e-8,9,ITGA6
2.8336903067767442e-12,2.353785176136931,0.6,0.353,5.2057724625795565e-8,9,PDXK
4.581548731786352e-12,1.7517281432134537,0.25,0.054,8.416763175164707e-8,9,PLXDC1
6.50107007900457e-12,1.0688832511728847,0.95,0.845,1.1943115842139296e-7,9,B2M
7.2301451025657336e-12,2.944975992036759,0.55,0.293,1.328249956792351e-7,9,SLC39A10
9.76079184430665e-12,1.5556556503241123,0.367,0.115,1.7931550697175746e-7,9,NOTCH4
1.0071788179037586e-11,1.3870438197372599,0.25,0.054,1.850288206370995e-7,9,MAP1LC3A
1.2767199829291696e-11,2.2420494637015436,0.467,0.19,2.3454622806391774e-7,9,LINC00472
1.3324882524038284e-11,1.6876713964664463,0.783,0.652,2.447914168491073e-7,9,HLA-A
2.178027247917188e-11,1.292382784397995,0.833,0.621,4.001253857148666e-7,9,HLA-B
2.7550353277931896e-11,2.296355650966481,0.517,0.251,5.061275400688868e-7,9,MTUS1
5.993949204137369e-11,1.87262325734702,0.333,0.102,1.1011484082920762e-6,9,MFGE8
6.969499564319557e-11,1.8270841384006438,0.65,0.454,1.2803667649611458e-6,9,JAK1
8.377749362864682e-11,1.2624604030259656,0.333,0.101,1.5390763354518707e-6,9,NEBL
1.3002546964199478e-10,2.486320098581133,0.45,0.199,2.388697902793086e-6,9,HYAL2
2.4997787867802467e-10,1.6370609798608702,0.367,0.129,4.592343609193991e-6,9,ESYT2
3.5331391884761326e-10,1.9093200919012994,0.35,0.12,6.490730003149503e-6,9,SLC9A3R2
5.937286325487829e-10,1.3711788906409037,0.35,0.114,1.0907388708553691e-5,9,SELENOP
8.385537660227145e-10,1.3379771966034861,0.283,0.081,1.5405071235603288e-5,9,AGRN
9.961695360666992e-10,1.662655544834926,0.7,0.399,1.8300630547081333e-5,9,A2M
1.7486948784007568e-9,1.1966286520581177,0.25,0.066,3.2125273611100304e-5,9,NRP1
1.7563597220512316e-9,1.186891861439118,0.283,0.083,3.2266084453803176e-5,9,SMIM3
2.031499577782424e-9,2.6201275502372514,0.583,0.416,3.732067874344091e-5,9,TACC1
2.1279630635512458e-9,1.7303665333821396,0.717,0.687,3.9092809440499936e-5,9,MYL12B
4.225344106234107e-9,1.706098126963107,0.45,0.196,7.762379657562679e-5,9,TIPARP
5.378062533971496e-9,1.4077872333832344,0.417,0.181,9.880038681159034e-5,9,PREX2
6.146129721794919e-9,1.2704049471658005,0.683,0.431,1.1291054911909445e-4,9,HLA-E
8.033661122913891e-9,1.5119082688196486,0.367,0.145,1.475863884890511e-4,9,CLIC4
1.0551335020362156e-8,1.4100018291004623,0.333,0.118,1.9383857565907317e-4,9,CALCRL
1.602642070625422e-8,1.213227084319551,0.3,0.098,2.944213747945963e-4,9,TTYH2
2.2393251243336328e-8,1.1018865609648898,0.3,0.101,4.113864185913317e-4,9,RELL1
2.736608630789015e-8,1.19343446577219,0.3,0.101,5.0274237156225e-4,9,FRY
2.7615189402635044e-8,1.4613552534438425,0.5,0.286,5.073186445158084e-4,9,KLF9
3.1419342903865954e-8,1.2748596088641073,0.333,0.126,5.772047484869214e-4,9,ANKS1A
4.195605885977582e-8,1.4021297773907386,0.3,0.105,7.707747573129415e-4,9,VAMP5
5.382318915820148e-8,1.039955457944945,0.333,0.123,9.887858080253192e-4,9,CDC42EP4
5.6664080622182337e-8,1.8439968337811306,0.333,0.13,0.0010409758251101117,9,ID3
8.070528995473138e-8,1.7197604003104938,0.433,0.222,0.0014826368817583702,9,CNN3
9.350656721638457e-8,1.6033011389403635,0.417,0.207,0.001717809146332201,9,PTPRG
1.0294543878403412e-7,1.3383294869091589,0.25,0.078,0.0018912106559014908,9,RASGRP3
1.1478316644711085e-7,1.3206221513492673,0.25,0.078,0.0021086815507998734,9,COL18A1
1.496601840344606e-7,1.4367374449515002,0.55,0.315,0.0027494072408970754,9,CLIC1
1.5676440860527297e-7,1.7286505033021342,0.35,0.149,0.00287991895048747,9,SLC30A1
2.6012299149770563e-7,1.2164689149220151,0.3,0.113,0.00477871947680435,9,USP6NL
6.49840088116559e-7,1.5391583871661396,0.6,0.506,0.011938212258789304,9,LAPTM4A
6.564621588227838e-7,1.4313950662597588,0.417,0.223,0.012059866319733362,9,MYH9
7.487698897047696e-7,1.3598993753198985,0.283,0.104,0.013755651643766322,9,DYNLT3
8.53599847328714e-7,1.5116264964241561,0.333,0.143,0.015681482795275807,9,SELENOM
9.753205946529673e-7,2.0987697071917486,0.55,0.419,0.017917614644369664,9,SPTBN1
1.2939849518942558e-6,1.0054588502528787,0.35,0.156,0.023771797551249373,9,KIAA0355
1.4431286080951947e-6,1.6100621095378598,0.667,0.529,0.02651171565931682,9,KLF6
1.675199188380851e-6,1.2203984503034364,0.533,0.333,0.030775084289744615,9,SERPINB6
1.7204474608106053e-6,1.8547447447045369,0.4,0.222,0.03160634030255163,9,INSR
1.9047300209587814e-6,1.4923999171548208,0.333,0.144,0.034991795215033775,9,MGLL
2.3109379552236535e-6,1.7102049430112378,0.6,0.515,0.042454241175413736,9,BSG
2.3513007300892097e-6,1.6807373901985698,0.35,0.171,0.04319574571246887,9,RAMP2
